img_local_path,caption1,caption2,context_label,article_url,maskrcnn_bboxes,caption1_modified,caption1_entities,caption2_modified,caption2_entities,bert_base_score,bert_large_score,c1_entail,c2_entail
public_test_mmsys/10.jpg,"President Trump on Thursday visited the southern border in McAllen, Tex.","President Trump in McAllen, Tex., on the border with Mexico, in January. ",0,https://www.nytimes.com/2019/01/11/briefing/government-shutdown-mike-pompeo-jayme-closs.html,"[[173.76730346679688, 90.79083251953125, 305.1908264160156, 303.5933837890625], [349.0103759765625, 101.19950866699219, 417.1148376464844, 289.0360107421875], [16.03510093688965, 150.4993133544922, 79.0549545288086, 294.09185791015625], [548.1300048828125, 32.92814636230469, 600.0, 303.4961242675781], [439.8155822753906, 66.97476959228516, 517.1950073242188, 308.43682861328125], [0.558163583278656, 166.6761474609375, 12.923802375793457, 266.38299560546875], [79.45272064208984, 149.4091033935547, 126.5904541015625, 283.3135070800781], [0.9072743654251099, 192.409423828125, 21.60808753967285, 259.81817626953125], [22.347248077392578, 171.3792266845703, 66.3944320678711, 219.5892333984375], [450.6363525390625, 61.20610046386719, 531.591552734375, 105.87261962890625]]","President PERSON on DATE visited the southern border in GPE, PERSON.","[['Trump', 'PERSON'], ['Thursday', 'DATE'], ['McAllen', 'GPE'], ['Tex', 'PERSON']]","President PERSON in GPE, GPE, on the border with GPE, in DATE. ","[['Trump', 'PERSON'], ['McAllen', 'GPE'], ['Tex.', 'GPE'], ['Mexico', 'GPE'], ['January', 'DATE']]",0.7845128,0.77385503,0.024690447375178337,0.008204365149140358
public_test_mmsys/11.jpg,"In Bangkok, tuk-tuks that used to transport tourists around the city are seen idle because of travel bans and border closures during the pandemic.",Tuk-tuk car parked in Bangkok because there are no tourists,0,https://www.bbc.com/news/in-pictures-56039035,"[[809.7818603515625, 356.4360046386719, 936.473876953125, 406.69317626953125], [779.4813842773438, 422.5813293457031, 946.058837890625, 473.3539123535156], [652.847900390625, 488.3733215332031, 784.21923828125, 562.0], [784.98681640625, 488.9263000488281, 909.1474609375, 560.8822021484375], [215.70938110351562, 287.8239440917969, 309.6168518066406, 408.7474060058594], [667.6546630859375, 300.81689453125, 695.1817626953125, 330.41778564453125], [938.0250854492188, 367.0115966796875, 997.9563598632812, 415.69818115234375], [587.609375, 202.31787109375, 610.409423828125, 283.5462646484375], [680.0089111328125, 352.3118896484375, 799.848388671875, 408.5966491699219], [651.5879516601562, 360.37872314453125, 684.8911743164062, 394.7165222167969]]","In GPE, tuk-tuks that used to transport tourists around the city are seen idle because of travel bans and border closures during the pandemic.","[['Bangkok', 'GPE']]",PERSON car parked in GPE because there are no tourists,"[['Tuk-tuk', 'PERSON'], ['Bangkok', 'GPE']]",0.6426442,0.61048245,0.017212701961398125,0.0009103725897148252
public_test_mmsys/12.jpg,"Castle Square, also known as the ""Hole in the Road"", 1989","Castle Square, Sheffield, 1989",0,https://www.bbc.com/news/uk-england-south-yorkshire-54647823,"[[234.66197204589844, 411.361328125, 285.16937255859375, 440.7636413574219], [62.43518829345703, 573.6726684570312, 129.79263305664062, 630.524169921875], [131.89830017089844, 520.8528442382812, 180.80233764648438, 554.8212890625], [165.98284912109375, 455.9402160644531, 218.6887969970703, 487.9572448730469], [494.22705078125, 383.7142028808594, 536.7228393554688, 413.1386413574219], [891.5103759765625, 458.8659973144531, 923.5364990234375, 485.03277587890625], [198.06588745117188, 441.79156494140625, 837.5894775390625, 747.3789672851562], [872.6522827148438, 527.4295654296875, 912.62841796875, 563.1656494140625], [452.09161376953125, 376.08154296875, 487.5597839355469, 406.036865234375], [372.6178894042969, 374.39007568359375, 407.770263671875, 400.9273986816406]]","FAC, also known as the ""WORK_OF_ART"", DATE","[['Castle Square', 'FAC'], ['Hole in the Road', 'WORK_OF_ART'], ['1989', 'DATE']]","FAC, GPE, 1989","[['Castle Square', 'FAC'], ['Sheffield', 'GPE']]",0.5232284,0.6141899,0.1744152456521988,0.22770430147647858
public_test_mmsys/13.jpg,Shoppers in an Istanbul market,"A street vendor sells traditional Turkish backery ""Simit"" as people shop near the New Mosque area in Istanbul's Eminonu district on November 6, 2018.",0,https://www.gettyimages.fi/detail/news-photo/street-vendor-sells-traditional-turkish-backery-simit-as-news-photo/1058114722?adppopup=true,"[[256.4225158691406, 111.65850830078125, 302.73638916015625, 252.73011779785156], [156.365966796875, 126.4852066040039, 221.41603088378906, 313.04290771484375], [545.9738159179688, 107.57066345214844, 595.8939208984375, 299.2387390136719], [42.86494064331055, 121.9128189086914, 104.16043853759766, 305.3515625], [86.34300994873047, 217.66195678710938, 123.99714660644531, 276.59613037109375], [336.919189453125, 119.31594848632812, 358.79901123046875, 177.995361328125], [44.23240280151367, 157.07720947265625, 72.4516372680664, 220.28269958496094], [128.81455993652344, 180.5172119140625, 168.06195068359375, 235.09909057617188], [319.3359680175781, 120.98371887207031, 335.5157775878906, 164.910400390625], [358.4880065917969, 253.97991943359375, 414.491943359375, 313.4571838378906]]",Shoppers in an GPE market,"[['Istanbul', 'GPE']]","A street vendor sells traditional NORP backery ""Simit"" as people shop near the GPE area in GPE's GPE district on DATE.","[['Turkish', 'NORP'], ['New Mosque', 'GPE'], ['Istanbul', 'GPE'], ['Eminonu', 'GPE'], ['November 6, 2018', 'DATE']]",0.62134737,0.56642103,0.4771791100502014,0.06143071874976158
public_test_mmsys/14.jpg,"U.S. President Donald Trump tweeted that, ""Anyone who ordered a ticket to my rally and didn't attend should be arrested and face very powerful charges.""","The image claiming ordering a ticket to Trump's rally and arrest on not attending was a fabrication, intended as a spoof poking fun at the president over the disappointing rally attendance.",1,https://www.snopes.com/fact-check/trump-rally-arrested-tweet/,"[[436.47808837890625, 124.4783706665039, 552.4464111328125, 269.8213806152344], [48.557960510253906, 349.76007080078125, 107.04642486572266, 415.9244079589844], [175.53985595703125, 365.3871765136719, 210.24020385742188, 411.7196960449219], [294.015380859375, 356.4346008300781, 321.1408386230469, 401.85369873046875], [234.06866455078125, 330.2736511230469, 267.6306457519531, 403.9983215332031], [14.845139503479004, 372.2137145996094, 47.95041275024414, 416.20660400390625], [202.45521545410156, 326.3146667480469, 227.1376495361328, 356.4429626464844], [725.749267578125, 357.381103515625, 747.3944091796875, 388.9888610839844], [756.1520385742188, 366.29925537109375, 787.56494140625, 393.9498291015625], [70.07218170166016, 305.13958740234375, 93.44515228271484, 334.92205810546875]]","GPE President PERSON tweeted that, ""Anyone who ordered a ticket to my rally and didn't attend should be arrested and face very powerful charges.""","[['U.S.', 'GPE'], ['Donald Trump', 'PERSON']]","The image claiming ordering a ticket to ORG's rally and arrest on not attending was a fabrication, intended as a spoof poking fun at the president over the disappointing rally attendance.","[['Trump', 'ORG']]",0.5543182,0.634048,0.014755339361727238,0.06439445167779922
public_test_mmsys/15.jpg,"Thunberg already has several murals around the world, this one in San Francisco",San Francisco's latest mural features famous climate activist Greta Thunberg,0,https://www.lonelyplanet.com/articles/greta-thunberg-mural,"[[35.41340255737305, 60.268367767333984, 357.572998046875, 344.40740966796875], [337.8519592285156, 2.710477590560913, 358.0654602050781, 31.805095672607422], [72.39246368408203, 0.0, 385.2770080566406, 90.2334976196289], [194.2804412841797, 259.4018249511719, 353.5163879394531, 346.9234924316406], [152.0082550048828, 333.5880432128906, 189.50616455078125, 349.7077331542969], [359.15179443359375, 206.7670135498047, 583.1090087890625, 350.0], [188.67942810058594, 256.77923583984375, 359.0306091308594, 345.7779235839844], [60.06301498413086, 0.1912817507982254, 380.6864929199219, 101.75526428222656], [70.13060760498047, 0.0, 376.0052490234375, 103.1249008178711], [59.83649444580078, 1.2575031518936157, 378.5262145996094, 102.93452453613281]]","Thunberg already has several murals around the world, this one in GPE","[['San Francisco', 'GPE']]",GPE latest mural features famous climate activist PERSON,"[[""San Francisco's"", 'GPE'], ['Greta Thunberg', 'PERSON']]",0.28533185,0.38342455,0.05183938890695572,0.03624943643808365
public_test_mmsys/16.jpg,"On the same day in South Africa, a bird walks along Durban's empty shore where a ban on gatherings kept revellers at bay.",General view of an empty beach with high-rise buildings in the distance.,0,https://www.bbc.com/news/world-africa-55573602,"[[275.4281311035156, 345.242431640625, 296.3867492675781, 366.54266357421875], [275.66259765625, 345.17730712890625, 290.7270812988281, 364.988525390625], [0.28122425079345703, 209.4549560546875, 13.455636024475098, 226.73849487304688], [28.904556274414062, 221.4297332763672, 40.05947494506836, 234.16940307617188], [0.531813383102417, 201.6249542236328, 11.919711112976074, 224.47091674804688], [274.9790344238281, 345.38525390625, 297.5588684082031, 367.0013732910156], [9.915471076965332, 112.73933410644531, 125.29857635498047, 233.696044921875], [274.816162109375, 346.9261779785156, 295.1258544921875, 364.4692077636719], [22.312204360961914, 188.0664825439453, 44.8803825378418, 212.35443115234375], [274.98663330078125, 344.8063659667969, 296.6278076171875, 366.68865966796875]]","On DATE in GPE, a bird walks along Durban's empty shore where a ban on gatherings kept revellers at bay.","[['the same day', 'DATE'], ['South Africa', 'GPE']]",General view of an empty beach with high-rise buildings in the distance.,[],0.4472579,0.44118562,0.004513072315603495,0.0783981904387474
public_test_mmsys/17.jpg,"This woman, dressed in the colours of the Nigerian flag, takes part in the celebrations at Abuja's Eagle Square...","Independence Band performance at the Eagles Square in Abuja, Nigeria during the country's 60th Independence Celebration on October 1, 2020",0,https://www.bbc.com/news/world-africa-54371661,"[[809.9238891601562, 15.625412940979004, 930.3951416015625, 285.2902526855469], [317.28662109375, 0.6379339098930359, 670.19970703125, 262.4433288574219], [4.825637340545654, 1.2235438823699951, 130.12103271484375, 400.3962707519531], [814.7819213867188, 192.9607391357422, 872.2293090820312, 286.77374267578125], [142.72225952148438, 199.73867797851562, 846.6121215820312, 539.0078125], [118.16119384765625, 223.33352661132812, 838.8444213867188, 524.7891845703125], [133.94680786132812, 208.8861846923828, 847.8648071289062, 532.3178100585938], [148.7902374267578, 5.5702643394470215, 246.3361358642578, 317.6223449707031], [145.93179321289062, 198.57388305664062, 847.7427978515625, 541.85205078125], [808.5271606445312, 139.372802734375, 886.8096313476562, 224.5155029296875]]","This woman, dressed in the colours of the NORP flag, takes part in the celebrations at LOC's FAC...","[['Nigerian', 'NORP'], ['Abuja', 'LOC'], ['Eagle Square', 'FAC']]",Independence Band performance at FAC in GPE during the country's ORDINAL EVENT on DATE,"[['the Eagles Square', 'FAC'], ['Abuja, Nigeria', 'GPE'], ['60th', 'ORDINAL'], ['Independence Celebration', 'EVENT'], ['October 1, 2020', 'DATE']]",0.6458828,0.543976,0.01859251782298088,0.018576329573988914
public_test_mmsys/18.jpg,A man diving into water from a height into the Neretva river in Mostar,"A man jumps from the Old Bridge into the Neretva river during the 454th traditional diving competition in Mostar, Bosnia-Herzegovina.",0,https://www.bbc.com/news/in-pictures-53600546,"[[632.9799194335938, 112.9896011352539, 927.1973876953125, 420.9062194824219], [387.5149230957031, 551.8876953125, 409.43792724609375, 608.464599609375], [503.2720031738281, 581.4832153320312, 550.5540771484375, 621.1015014648438], [433.4771423339844, 378.90289306640625, 481.98358154296875, 405.3699035644531], [503.4178466796875, 581.2761840820312, 551.1051635742188, 620.798583984375], [570.9004516601562, 362.3871765136719, 620.276611328125, 391.39007568359375], [509.08929443359375, 356.3878173828125, 702.2069091796875, 507.39886474609375], [658.32763671875, 361.683349609375, 940.6906127929688, 621.1629638671875], [631.5505981445312, 421.84088134765625, 703.7732543945312, 475.90948486328125], [416.135986328125, 326.59637451171875, 457.2572021484375, 366.7742004394531]]",A man diving into water from a height into LOC in GPE,"[['the Neretva river', 'LOC'], ['Mostar', 'GPE']]","A man jumps from FAC into the LOC river during the NORP traditional diving competition in GPE, GPE.","[['the Old Bridge', 'FAC'], ['Neretva', 'LOC'], ['454th', 'NORP'], ['Mostar', 'GPE'], ['Bosnia-Herzegovina', 'GPE']]",0.595959,0.7261267,0.055132411420345306,0.0017214124090969563
public_test_mmsys/19.jpg,"Asylum seekers lining up last week in Tijuana, Mexico.","Asylum seekers lined up in January outside the El Chaparral entry point into the United States in Tijuana, Mexico.",0,https://www.nytimes.com/issue/todayspaper/2019/02/15/todays-new-york-times,"[[358.8293151855469, 146.7284393310547, 452.78509521484375, 389.92120361328125], [4.159653186798096, 133.12533569335938, 87.38194274902344, 384.6659851074219], [49.16056823730469, 171.5028076171875, 124.72747802734375, 264.4345397949219], [466.68072509765625, 145.12045288085938, 528.6801147460938, 377.21630859375], [549.0491333007812, 157.1537322998047, 598.9638671875, 382.56500244140625], [270.5826110839844, 275.18682861328125, 349.6083068847656, 368.5467224121094], [126.0909652709961, 228.40109252929688, 158.05213928222656, 274.2127990722656], [126.66714477539062, 227.7113037109375, 156.30264282226562, 275.8387451171875], [243.23751831054688, 292.6069641113281, 275.9437255859375, 334.64776611328125], [274.7535095214844, 336.6396789550781, 337.47650146484375, 376.8072204589844]]","Asylum seekers lining up DATE in GPE, GPE.","[['last week', 'DATE'], ['Tijuana', 'GPE'], ['Mexico', 'GPE']]","Asylum seekers lined up in DATE outside the ORG entry point into GPE in GPE, GPE.","[['January', 'DATE'], ['El Chaparral', 'ORG'], ['the United States', 'GPE'], ['Tijuana', 'GPE'], ['Mexico', 'GPE']]",0.7929838,0.7620009,0.058816563338041306,0.02137119509279728
